pincode,year,state,district,age_0_5,age_5_17,age_18_greater,total_enrollments,updates_5_17,updates_18_plus,total_updates,UER,UER_18_plus,NMR,NMR_adult,migration_category,NMR_quartile,NMR_bin,area_type,is_anomaly
603302,2025,Tamil Nadu,Kancheepuram,57,10,0,67,72,567,639,9.537313432835822,8.462686567164178,8.537313432835822,7.462686567164178,very_high_attraction,Q2,5-10,Low,False
603303,2025,Tamil Nadu,Kancheepuram,85,17,0,102,59,396,455,4.46078431372549,3.882352941176471,3.4607843137254903,2.8823529411764706,high_attraction,Q1,2-5,Medium,False
603304,2025,Tamil Nadu,Kancheepuram,53,6,0,59,69,464,533,9.033898305084746,7.864406779661017,8.033898305084746,6.864406779661017,very_high_attraction,Q2,5-10,Low,False
603305,2025,Tamil Nadu,Kancheepuram,47,13,0,60,57,566,623,10.383333333333333,9.433333333333334,9.383333333333333,8.433333333333334,very_high_attraction,Q3,5-10,Low,False
603306,2025,Tamil Nadu,Chengalpattu,147,36,0,183,162,1813,1975,10.792349726775956,9.907103825136613,9.792349726775956,8.907103825136613,very_high_attraction,Q3,5-10,Medium,False
603307,2025,Tamil Nadu,Chengalpattu,58,8,0,66,68,926,994,15.06060606060606,14.030303030303031,14.06060606060606,13.030303030303031,extreme_attraction,Q4,10-20,Low,False
603308,2025,Tamil Nadu,Chengalpattu,82,20,0,102,67,426,493,4.833333333333333,4.176470588235294,3.833333333333333,3.1764705882352944,high_attraction,Q1,2-5,Medium,False
603309,2025,Tamil Nadu,Chengalpattu,32,7,0,39,40,170,210,5.384615384615385,4.358974358974359,4.384615384615385,3.3589743589743586,high_attraction,Q1,2-5,Low,False
603310,2025,Tamil Nadu,Kancheepuram,81,15,0,96,83,851,934,9.729166666666666,8.864583333333334,8.729166666666666,7.864583333333334,very_high_attraction,Q3,5-10,Low,False
603312,2025,Tamil Nadu,Kancheepuram,53,16,0,69,83,1299,1382,20.02898550724637,18.82608695652174,19.02898550724637,17.82608695652174,extreme_attraction,Q4,10-20,Low,False
603313,2025,Tamil Nadu,Kancheepuram,38,12,0,50,43,234,277,5.54,4.68,4.54,3.68,high_attraction,Q1,2-5,Low,False
603314,2025,Tamil Nadu,Kancheepuram,40,8,0,48,24,157,181,3.7708333333333335,3.270833333333333,2.770833333333333,2.270833333333333,high_attraction,Q1,2-5,Low,False
603319,2025,Tamil Nadu,Kancheepuram,27,10,0,37,58,495,553,14.945945945945946,13.37837837837838,13.945945945945946,12.37837837837838,extreme_attraction,Q4,10-20,Low,False
603401,2025,Tamil Nadu,Kancheepuram,51,14,0,65,50,436,486,7.476923076923077,6.707692307692308,6.476923076923077,5.707692307692308,very_high_attraction,Q2,5-10,Low,False
603402,2025,Tamil Nadu,Kancheepuram,51,7,0,58,77,737,814,14.03448275862069,12.70689655172414,13.03448275862069,11.70689655172414,extreme_attraction,Q4,10-20,Low,False
603403,2025,Tamil Nadu,Kancheepuram,45,7,0,52,47,342,389,7.480769230769231,6.576923076923077,6.480769230769231,5.576923076923077,very_high_attraction,Q2,5-10,Low,False
603405,2025,Tamil Nadu,Kancheepuram,38,15,0,53,56,422,478,9.0188679245283,7.962264150943396,8.018867924528301,6.962264150943396,very_high_attraction,Q2,5-10,Low,False
603406,2025,Tamil Nadu,Kancheepuram,150,24,0,174,175,1437,1612,9.264367816091951,8.258620689655173,8.264367816091953,7.258620689655173,very_high_attraction,Q2,5-10,Medium,False
604001,2025,Tamil Nadu,Viluppuram,396,54,0,450,611,2855,3466,7.702222222222222,6.344444444444444,6.702222222222222,5.344444444444444,very_high_attraction,Q2,5-10,Medium,False
604101,2025,Tamil Nadu,Viluppuram,106,11,0,117,54,384,438,3.743589743589744,3.282051282051282,2.743589743589744,2.282051282051282,high_attraction,Q1,2-5,Medium,False
604102,2025,Tamil Nadu,Viluppuram,169,20,0,189,124,624,748,3.9576719576719577,3.3015873015873014,2.9576719576719577,2.3015873015873014,high_attraction,Q1,2-5,Medium,False
604151,2025,Tamil Nadu,Viluppuram,101,13,0,114,93,540,633,5.552631578947368,4.7368421052631575,4.552631578947368,3.7368421052631575,high_attraction,Q1,2-5,Medium,False
604152,2025,Tamil Nadu,Villupuram,61,19,0,80,99,450,549,6.8625,5.625,5.8625,4.625,very_high_attraction,Q2,5-10,Low,False
604153,2025,Tamil Nadu,Viluppuram,40,9,0,49,46,251,297,6.061224489795919,5.122448979591836,5.061224489795919,4.122448979591836,very_high_attraction,Q1,5-10,Low,False
604154,2025,Tamil Nadu,Villupuram,98,15,0,113,58,325,383,3.3893805309734515,2.8761061946902653,2.3893805309734515,1.8761061946902653,high_attraction,Q1,2-5,Medium,False
604201,2025,Tamil Nadu,Villupuram,171,9,0,180,160,1181,1341,7.45,6.561111111111111,6.45,5.561111111111111,very_high_attraction,Q2,5-10,Medium,False
604202,2025,Tamil Nadu,Villupuram,145,18,0,163,163,1051,1214,7.447852760736196,6.447852760736196,6.447852760736196,5.447852760736196,very_high_attraction,Q2,5-10,Medium,False
604203,2025,Tamil Nadu,Villupuram,64,16,0,80,65,323,388,4.85,4.0375,3.85,3.0375,high_attraction,Q1,2-5,Low,False
604204,2025,Tamil Nadu,Villupuram,161,22,0,183,144,598,742,4.054644808743169,3.26775956284153,3.054644808743169,2.26775956284153,high_attraction,Q1,2-5,Medium,False
604205,2025,Tamil Nadu,Viluppuram,134,22,0,156,146,551,697,4.467948717948718,3.532051282051282,3.467948717948718,2.532051282051282,high_attraction,Q1,2-5,Medium,False
604206,2025,Tamil Nadu,Villupuram,121,11,0,132,205,760,965,7.3106060606060606,5.757575757575758,6.3106060606060606,4.757575757575758,very_high_attraction,Q2,5-10,Medium,False
604207,2025,Tamil Nadu,Viluppuram,196,17,0,213,197,966,1163,5.460093896713615,4.535211267605634,4.460093896713615,3.535211267605634,high_attraction,Q1,2-5,Medium,False
604208,2025,Tamil Nadu,Villupuram,79,12,0,91,123,352,475,5.21978021978022,3.868131868131868,4.21978021978022,2.868131868131868,high_attraction,Q1,2-5,Low,False
604210,2025,Tamil Nadu,Villupuram,59,8,0,67,54,285,339,5.059701492537314,4.253731343283582,4.059701492537314,3.253731343283582,high_attraction,Q1,2-5,Low,False
604301,2025,Tamil Nadu,Villupuram,287,27,0,314,167,819,986,3.140127388535032,2.6082802547770703,2.140127388535032,1.6082802547770705,high_attraction,Q1,2-5,Medium,False
604302,2025,Tamil Nadu,Viluppuram,198,15,0,213,100,750,850,3.9906103286384975,3.5211267605633805,2.990610328638497,2.5211267605633805,high_attraction,Q1,2-5,Medium,False
604303,2025,Tamil Nadu,Viluppuram,199,37,0,236,174,1099,1273,5.3940677966101696,4.656779661016949,4.3940677966101696,3.656779661016949,high_attraction,Q1,2-5,Medium,False
604304,2025,Tamil Nadu,Viluppuram,74,14,0,88,87,562,649,7.375,6.386363636363637,6.375,5.386363636363637,very_high_attraction,Q2,5-10,Low,False
604305,2025,Tamil Nadu,Viluppuram,47,4,0,51,25,124,149,2.92156862745098,2.431372549019608,1.92156862745098,1.4313725490196076,high_attraction,Q1,1-2,Low,False
604306,2025,Tamil Nadu,Villupuram,104,22,0,126,145,561,706,5.603174603174603,4.4523809523809526,4.603174603174603,3.452380952380953,high_attraction,Q1,2-5,Medium,False
604307,2025,Tamil Nadu,Villupuram,172,13,0,185,92,426,518,2.8,2.3027027027027027,1.7999999999999998,1.3027027027027027,high_attraction,Q1,1-2,Medium,False
604401,2025,Tamil Nadu,Tiruvannamalai,73,8,1,82,64,697,761,9.28048780487805,8.5,8.28048780487805,7.5,very_high_attraction,Q2,5-10,Low,False
604402,2025,Tamil Nadu,Tiruvannamalai,87,12,0,99,85,481,566,5.717171717171717,4.858585858585859,4.717171717171717,3.858585858585859,high_attraction,Q1,2-5,Low,False
604403,2025,Tamil Nadu,Tiruvannamalai,84,14,0,98,90,605,695,7.091836734693878,6.173469387755102,6.091836734693878,5.173469387755102,very_high_attraction,Q2,5-10,Low,False
604404,2025,Tamil Nadu,Tiruvannamalai,46,4,0,50,32,195,227,4.54,3.9,3.54,2.9,high_attraction,Q1,2-5,Low,False
604405,2025,Tamil Nadu,Tiruvannamalai,62,10,0,72,104,638,742,10.305555555555555,8.86111111111111,9.305555555555555,7.861111111111111,very_high_attraction,Q3,5-10,Low,False
604406,2025,Tamil Nadu,Tiruvannamalai,95,15,0,110,155,1435,1590,14.454545454545457,13.045454545454543,13.454545454545457,12.045454545454543,extreme_attraction,Q4,10-20,Medium,False
604407,2025,Tamil Nadu,Tiruvannamalai,207,46,0,253,443,2860,3303,13.055335968379447,11.304347826086955,12.055335968379447,10.304347826086955,extreme_attraction,Q3,10-20,Medium,False
604408,2025,Tamil Nadu,Tiruvannamalai,248,31,1,280,261,2299,2560,9.142857142857142,8.210714285714285,8.142857142857142,7.210714285714285,very_high_attraction,Q2,5-10,Medium,False
604409,2025,Tamil Nadu,Tiruvannamalai,33,2,0,35,39,211,250,7.142857142857143,6.0285714285714285,6.142857142857143,5.0285714285714285,very_high_attraction,Q2,5-10,Low,False
604410,2025,Tamil Nadu,Tiruvannamalai,65,5,0,70,98,793,891,12.728571428571428,11.32857142857143,11.728571428571428,10.32857142857143,extreme_attraction,Q3,10-20,Low,False
604501,2025,Tamil Nadu,Tiruvannamalai,69,10,0,79,107,470,577,7.30379746835443,5.949367088607595,6.30379746835443,4.949367088607595,very_high_attraction,Q2,5-10,Low,False
604502,2025,Tamil Nadu,Tiruvannamalai,54,5,0,59,32,279,311,5.271186440677966,4.728813559322034,4.271186440677966,3.7288135593220337,high_attraction,Q1,2-5,Low,False
604503,2025,Tamil Nadu,Tiruvannamalai,56,4,0,60,76,901,977,16.283333333333335,15.016666666666667,15.283333333333337,14.016666666666667,extreme_attraction,Q4,10-20,Low,False
604504,2025,Tamil Nadu,Tiruvannamalai,65,6,0,71,54,524,578,8.140845070422536,7.380281690140845,7.140845070422536,6.380281690140845,very_high_attraction,Q2,5-10,Low,False
604505,2025,Tamil Nadu,Tiruvannamalai,54,9,0,63,64,592,656,10.412698412698411,9.396825396825395,9.412698412698411,8.396825396825397,very_high_attraction,Q3,5-10,Low,False
604601,2025,Tamil Nadu,Tiruvannamalai,95,5,0,100,214,1044,1258,12.58,10.44,11.58,9.44,extreme_attraction,Q3,10-20,Low,False
605001,2025,Puducherry,Puducherry,101,9,9,119,160,1350,1510,12.6890756302521,11.344537815126053,11.6890756302521,10.344537815126053,extreme_attraction,Q3,10-20,Medium,False
605003,2025,Puducherry,Puducherry,65,4,1,70,206,1289,1495,21.357142857142858,18.414285714285715,20.357142857142858,17.414285714285715,extreme_attraction,Q4,20-50,Low,False
605004,2025,Puducherry,Puducherry,120,9,1,130,207,1827,2034,15.646153846153846,14.053846153846154,14.646153846153846,13.053846153846154,extreme_attraction,Q4,10-20,Medium,False
605005,2025,Puducherry,Puducherry,67,6,0,73,76,683,759,10.397260273972602,9.356164383561644,9.397260273972602,8.356164383561644,very_high_attraction,Q3,5-10,Low,False
605007,2025,Puducherry,Pondicherry,200,12,1,213,337,2323,2660,12.488262910798122,10.906103286384976,11.488262910798122,9.906103286384976,extreme_attraction,Q3,10-20,Medium,False
605008,2025,Pondicherry,Pondicherry,194,16,2,212,446,3047,3493,16.47641509433962,14.37264150943396,15.476415094339622,13.37264150943396,extreme_attraction,Q4,10-20,Medium,False
605009,2025,Pondicherry,Pondicherry,215,11,1,227,337,2220,2557,11.26431718061674,9.779735682819384,10.26431718061674,8.779735682819384,extreme_attraction,Q3,10-20,Medium,False
605010,2025,Puducherry,Puducherry,73,4,2,79,202,1160,1362,17.240506329113924,14.683544303797468,16.240506329113924,13.683544303797468,extreme_attraction,Q4,10-20,Low,False
605011,2025,Puducherry,Puducherry,41,2,2,45,88,609,697,15.488888888888887,13.533333333333331,14.488888888888887,12.533333333333331,extreme_attraction,Q4,10-20,Low,False
605013,2025,Pondicherry,Pondicherry,88,3,3,94,157,1280,1437,15.287234042553193,13.617021276595745,14.287234042553193,12.617021276595745,extreme_attraction,Q4,10-20,Low,False
605014,2025,Pondicherry,Pondicherry,99,7,0,106,40,426,466,4.39622641509434,4.018867924528302,3.39622641509434,3.018867924528302,high_attraction,Q1,2-5,Medium,False
605102,2025,Puducherry,Puducherry,146,8,0,154,95,642,737,4.785714285714286,4.1688311688311686,3.7857142857142856,3.168831168831169,high_attraction,Q1,2-5,Medium,False
605103,2025,Tamil Nadu,Villupuram,210,43,0,253,218,811,1029,4.067193675889328,3.205533596837945,3.067193675889328,2.205533596837945,high_attraction,Q1,2-5,Medium,False
605104,2025,Tamil Nadu,Viluppuram,84,9,0,93,70,611,681,7.32258064516129,6.56989247311828,6.32258064516129,5.56989247311828,very_high_attraction,Q2,5-10,Low,False
605105,2025,Puducherry,Puducherry,164,20,0,184,100,660,760,4.130434782608695,3.5869565217391304,3.130434782608696,2.5869565217391304,high_attraction,Q1,2-5,Medium,False
605106,2025,Tamil Nadu,Cuddalore,167,15,0,182,93,727,820,4.5054945054945055,3.9945054945054954,3.505494505494505,2.9945054945054945,high_attraction,Q1,2-5,Medium,False
605107,2025,Puducherry,Puducherry,180,10,0,190,111,573,684,3.6,3.0157894736842104,2.6,2.0157894736842104,high_attraction,Q1,2-5,Medium,False
605108,2025,Tamil Nadu,Villupuram,171,18,0,189,167,723,890,4.708994708994709,3.8253968253968256,3.708994708994709,2.8253968253968256,high_attraction,Q1,2-5,Medium,False
605109,2025,Tamil Nadu,Villupuram,63,7,0,70,56,326,382,5.457142857142857,4.6571428571428575,4.457142857142857,3.6571428571428575,high_attraction,Q1,2-5,Low,False
605110,2025,Puducherry,Puducherry,313,11,0,324,397,2214,2611,8.058641975308642,6.833333333333333,7.0586419753086425,5.833333333333333,very_high_attraction,Q2,5-10,Medium,False
605111,2025,Tamil Nadu,Viluppuram,84,7,0,91,98,417,515,5.65934065934066,4.582417582417582,4.65934065934066,3.582417582417582,high_attraction,Q1,2-5,Low,False
605201,2025,Tamil Nadu,Villupuram,128,32,0,160,160,751,911,5.69375,4.69375,4.69375,3.69375,high_attraction,Q1,2-5,Medium,False
605202,2025,Tamil Nadu,Villupuram,97,29,0,126,124,486,610,4.841269841269841,3.857142857142857,3.841269841269841,2.857142857142857,high_attraction,Q1,2-5,Medium,False
605203,2025,Tamil Nadu,Viluppuram,197,48,0,245,219,730,949,3.873469387755102,2.979591836734694,2.873469387755102,1.979591836734694,high_attraction,Q1,2-5,Medium,False
605301,2025,Tamil Nadu,Villupuram,155,27,0,182,152,608,760,4.175824175824176,3.340659340659341,3.175824175824176,2.340659340659341,high_attraction,Q1,2-5,Medium,False
605302,2025,Tamil Nadu,Viluppuram,89,10,0,99,105,401,506,5.111111111111111,4.05050505050505,4.111111111111111,3.05050505050505,high_attraction,Q1,2-5,Low,False
605401,2025,Tamil Nadu,Villupuram,150,16,0,166,239,889,1128,6.795180722891566,5.355421686746988,5.795180722891566,4.355421686746988,very_high_attraction,Q2,5-10,Medium,False
